SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS
NC_007795.1	1597626	1597754	-	-	-	 	 	1597626	1597754	1597626	1597754	1	1597626	1597754
NC_007795.1	1597937	1599760	-	-	-	 	 	1597937	1599760	1597937	1599760	1	1597937	1599760
NC_007795.1	1600106	1600357	+	rpsT	rpsT	 	 	1600106	1600357	1600106	1600357	1	1600106	1600357
NC_007795.1	1600402	1601376	-	holA	holA	 	 	1600402	1601376	1600402	1601376	1	1600402	1601376
NC_007795.1	1601433	1603580	-	-	-	 	 	1601433	1603580	1601433	1603580	1	1601433	1603580
NC_007795.1	1603639	1604070	-	-	-	 	 	1603639	1604070	1603639	1604070	1	1603639	1604070
NC_007795.1	1604192	1604878	-	-	-	 	 	1604192	1604878	1604192	1604878	1	1604192	1604878
NC_007795.1	1604918	1605634	-	-	-	 	 	1604918	1605634	1604918	1605634	1	1604918	1605634
NC_007795.1	1605637	1605990	-	-	-	 	 	1605637	1605990	1605637	1605990	1	1605637	1605990
NC_007795.1	1605991	1606575	-	-	-	 	 	1605991	1606575	1605991	1606575	1	1605991	1606575
NC_007795.1	1606565	1607134	-	-	-	 	 	1606565	1607134	1606565	1607134	1	1606565	1607134
NC_007795.1	1607137	1607427	-	-	-	 	 	1607137	1607427	1607137	1607427	1	1607137	1607427
NC_007795.1	1607431	1608237	-	-	-	 	 	1607431	1608237	1607431	1608237	1	1607431	1608237
NC_007795.1	1608251	1609351	-	-	-	 	 	1608251	1609351	1608251	1609351	1	1608251	1609351
NC_007795.1	1609352	1609879	-	-	-	 	 	1609352	1609879	1609352	1609879	1	1609352	1609879
NC_007795.1	1609899	1610585	-	-	-	 	 	1609899	1610585	1609899	1610585	1	1609899	1610585
NC_007795.1	1610899	1611168	+	-	-	 	 	1610899	1611168	1610899	1611168	1	1610899	1611168
NC_007795.1	1611370	1612074	-	-	-	 	 	1611370	1612074	1611370	1612074	1	1611370	1612074
NC_007795.1	1612536	1613756	-	-	-	 	 	1612536	1613756	1612536	1613756	1	1612536	1613756
NC_007795.1	1614045	1615274	-	-	-	 	 	1614045	1615274	1614045	1615274	1	1614045	1615274
NC_007795.1	1615287	1616039	-	-	-	 	 	1615287	1616039	1615287	1616039	1	1615287	1616039
NC_007795.1	1616039	1617400	-	-	-	 	 	1616039	1617400	1616039	1617400	1	1616039	1617400
NC_007795.1	1617414	1617863	-	-	-	 	 	1617414	1617863	1617414	1617863	1	1617414	1617863
NC_007795.1	1617865	1618779	-	-	-	 	 	1617865	1618779	1617865	1618779	1	1617865	1618779
NC_007795.1	1618865	1619566	-	-	-	 	 	1618865	1619566	1618865	1619566	1	1618865	1619566
NC_007795.1	1619925	1620401	-	greA	greA	 	 	1619925	1620401	1619925	1620401	1	1619925	1620401
NC_007795.1	1620429	1621052	-	-	-	 	 	1620429	1621052	1620429	1621052	1	1620429	1621052
NC_007795.1	1621052	1622320	-	-	-	 	 	1621052	1622320	1621052	1622320	1	1621052	1622320
NC_007795.1	1622332	1623255	-	-	-	 	 	1622332	1623255	1622332	1623255	1	1622332	1623255
NC_007795.1	1623258	1623896	-	-	-	 	 	1623258	1623896	1623258	1623896	1	1623258	1623896
NC_007795.1	1624181	1624489	-	-	-	 	 	1624181	1624489	1624181	1624489	1	1624181	1624489
NC_007795.1	1624504	1624932	-	-	-	 	 	1624504	1624932	1624504	1624932	1	1624504	1624932
NC_007795.1	1624936	1625196	-	-	-	 	 	1624936	1625196	1624936	1625196	1	1624936	1625196
NC_007795.1	1625259	1627889	-	alaS	alaS	 	 	1625259	1627889	1625259	1627889	1	1625259	1627889
NC_007795.1	1628232	1630709	-	-	-	 	 	1628232	1630709	1628232	1630709	1	1628232	1630709
NC_007795.1	1630711	1631379	-	-	-	 	 	1630711	1631379	1630711	1631379	1	1630711	1631379
NC_007795.1	1632959	1634101	-	-	-	 	 	1632959	1634101	1632959	1634101	1	1632959	1634101
NC_007795.1	1634413	1635426	+	-	-	 	 	1634413	1635426	1634413	1635426	1	1634413	1635426
NC_007795.1	1635663	1635809	-	-	-	 	 	1635663	1635809	1635663	1635809	1	1635663	1635809
NC_007795.1	1635849	1636031	-	-	-	 	 	1635849	1636031	1635849	1636031	1	1635849	1636031
NC_007795.1	1636639	1637913	+	-	-	 	 	1636639	1637913	1636639	1637913	1	1636639	1637913
NC_007795.1	1638074	1638847	-	-	-	 	 	1638074	1638847	1638074	1638847	1	1638074	1638847
NC_007795.1	1638847	1638975	-	-	-	 	 	1638847	1638975	1638847	1638975	1	1638847	1638975
NC_007795.1	1639308	1641074	-	aspS	aspS	 	 	1639308	1641074	1639308	1641074	1	1639308	1641074
NC_007795.1	1641090	1642352	-	hisS	hisS	 	 	1641090	1642352	1641090	1642352	1	1641090	1642352
NC_007795.1	1642813	1643688	-	-	-	 	 	1642813	1643688	1642813	1643688	1	1642813	1643688
NC_007795.1	1643685	1644137	-	-	-	 	 	1643685	1644137	1643685	1644137	1	1643685	1644137
NC_007795.1	1644149	1646338	-	-	-	 	 	1644149	1646338	1644149	1646338	1	1644149	1646338
NC_007795.1	1646766	1647284	-	-	-	 	 	1646766	1647284	1646766	1647284	1	1646766	1647284
NC_007795.1	1647306	1649579	-	-	-	 	 	1647306	1649579	1647306	1649579	1	1647306	1649579
NC_007795.1	1649782	1652061	-	-	-	 	 	1649782	1652061	1649782	1652061	1	1649782	1652061
NC_007795.1	1652336	1652596	-	-	-	 	 	1652336	1652596	1652336	1652596	1	1652336	1652596
NC_007795.1	1652615	1653754	-	tgt	tgt	 	 	1652615	1653754	1652615	1653754	1	1652615	1653754
NC_007795.1	1653777	1654802	-	queA	queA	 	 	1653777	1654802	1653777	1654802	1	1653777	1654802
NC_007795.1	1654804	1655808	-	ruvB	ruvB	 	 	1654804	1655808	1654804	1655808	1	1654804	1655808
NC_007795.1	1655840	1656442	-	ruvA	ruvA	 	 	1655840	1656442	1655840	1656442	1	1655840	1656442
NC_007795.1	1656456	1656911	-	-	-	 	 	1656456	1656911	1656456	1656911	1	1656456	1656911
NC_007795.1	1656924	1658216	-	obgE	obgE	 	 	1656924	1658216	1656924	1658216	1	1656924	1658216
NC_007795.1	1658571	1658855	-	rpmA	rpmA	 	 	1658571	1658855	1658571	1658855	1	1658571	1658855
NC_007795.1	1658867	1659187	-	-	-	 	 	1658867	1659187	1658867	1659187	1	1658867	1659187
NC_007795.1	1659193	1659501	-	rplU	rplU	 	 	1659193	1659501	1659193	1659501	1	1659193	1659501
NC_007795.1	1659668	1660198	-	-	-	 	 	1659668	1660198	1659668	1660198	1	1659668	1660198
NC_007795.1	1660198	1661040	-	-	-	 	 	1660198	1661040	1660198	1661040	1	1660198	1661040
NC_007795.1	1661240	1661359	-	-	-	 	 	1661240	1661359	1661240	1661359	1	1661240	1661359
NC_007795.1	1661433	1661906	-	-	-	 	 	1661433	1661906	1661433	1661906	1	1661433	1661906
NC_007795.1	1662066	1662263	+	-	-	 	 	1662066	1662263	1662066	1662263	1	1662066	1662263
NC_007795.1	1662380	1662664	-	-	-	 	 	1662380	1662664	1662380	1662664	1	1662380	1662664
NC_007795.1	1662732	1663388	-	-	-	 	 	1662732	1663388	1662732	1663388	1	1662732	1663388
NC_007795.1	1663415	1664122	-	-	-	 	 	1663415	1664122	1663415	1664122	1	1663415	1664122
NC_007795.1	1664224	1664334	+	-	-	 	 	1664224	1664334	1664224	1664334	1	1664224	1664334
NC_007795.1	1664392	1665663	-	-	-	 	 	1664392	1665663	1664392	1665663	1	1664392	1665663
NC_007795.1	1665676	1668306	-	valS	valS	 	 	1665676	1668306	1665676	1668306	1	1665676	1668306
NC_007795.1	1668709	1669269	+	-	-	 	 	1668709	1669269	1668709	1669269	1	1668709	1669269
NC_007795.1	1669492	1670565	-	-	-	 	 	1669492	1670565	1669492	1670565	1	1669492	1670565
NC_007795.1	1670599	1670700	-	-	-	 	 	1670599	1670700	1670599	1670700	1	1670599	1670700
NC_007795.1	1670761	1672047	-	-	-	 	 	1670761	1672047	1670761	1672047	1	1670761	1672047
NC_007795.1	1672095	1673069	-	-	-	 	 	1672095	1673069	1672095	1673069	1	1672095	1673069
NC_007795.1	1673072	1673740	-	-	-	 	 	1673072	1673740	1673072	1673740	1	1673072	1673740
NC_007795.1	1673762	1674688	-	hemC	hemC	 	 	1673762	1674688	1673762	1674688	1	1673762	1674688
NC_007795.1	1674730	1675545	-	-	-	 	 	1674730	1675545	1674730	1675545	1	1674730	1675545
NC_007795.1	1675567	1676913	-	hemA	hemA	 	 	1675567	1676913	1675567	1676913	1	1675567	1676913
NC_007795.1	1677130	1677720	-	engB	engB	 	 	1677130	1677720	1677130	1677720	1	1677130	1677720
NC_007795.1	1677874	1679136	-	clpX	clpX	 	 	1677874	1679136	1677874	1679136	1	1677874	1679136
NC_007795.1	1679287	1680588	-	tig	tig	 	 	1679287	1680588	1679287	1680588	1	1679287	1680588
NC_007795.1	1680636	1680746	-	-	-	 	 	1680636	1680746	1680636	1680746	1	1680636	1680746
NC_007795.1	1680751	1681680	-	-	-	 	 	1680751	1681680	1680751	1681680	1	1680751	1681680
NC_007795.1	1681699	1682307	-	-	-	 	 	1681699	1682307	1681699	1682307	1	1681699	1682307
NC_007795.1	1682384	1682485	+	-	-	 	 	1682384	1682485	1682384	1682485	1	1682384	1682485
NC_007795.1	1682449	1682805	-	rplT	rplT	 	 	1682449	1682805	1682449	1682805	1	1682449	1682805
NC_007795.1	1682852	1683052	-	rpmI	rpmI	 	 	1682852	1683052	1682852	1683052	1	1682852	1683052
NC_007795.1	1683081	1683608	-	infC	infC	 	 	1683081	1683608	1683081	1683608	1	1683081	1683608
NC_007795.1	1683837	1685330	-	-	-	 	 	1683837	1685330	1683837	1685330	1	1683837	1685330
NC_007795.1	1685756	1687693	-	thrS	thrS	 	 	1685756	1687693	1685756	1687693	1	1685756	1687693
NC_007795.1	1687891	1688013	-	-	-	 	 	1687891	1688013	1687891	1688013	1	1687891	1688013
NC_007795.1	1688106	1689026	-	-	-	 	 	1688106	1689026	1688106	1689026	1	1688106	1689026
NC_007795.1	1689026	1690426	-	-	-	 	 	1689026	1690426	1689026	1690426	1	1689026	1690426
NC_007795.1	1690427	1690897	-	nrdR	nrdR	 	 	1690427	1690897	1690427	1690897	1	1690427	1690897
NC_007795.1	1691107	1692132	-	-	-	 	 	1691107	1692132	1691107	1692132	1	1691107	1692132
NC_007795.1	1692302	1692925	-	coaE	coaE	 	 	1692302	1692925	1692302	1692925	1	1692302	1692925
NC_007795.1	1692941	1693813	-	-	-	 	 	1692941	1693813	1692941	1693813	1	1692941	1693813
NC_007795.1	1693829	1696459	-	-	-	 	 	1693829	1696459	1693829	1696459	1	1693829	1696459
NC_007795.1	1696753	1698240	-	-	-	 	 	1696753	1698240	1696753	1698240	1	1696753	1698240
NC_007795.1	1698739	1700400	-	-	-	 	 	1698739	1700400	1698739	1700400	1	1698739	1700400
NC_007795.1	1700400	1701104	-	-	-	 	 	1700400	1701104	1700400	1701104	1	1700400	1701104
NC_007795.1	1701494	1702762	-	-	-	 	 	1701494	1702762	1701494	1702762	1	1701494	1702762
NC_007795.1	1702811	1703668	-	-	-	 	 	1702811	1703668	1702811	1703668	1	1702811	1703668
NC_007795.1	1704280	1705641	+	-	-	 	 	1704280	1705641	1704280	1705641	1	1704280	1705641
NC_007795.1	1707966	1709723	-	-	-	 	 	1707966	1709723	1707966	1709723	1	1707966	1709723
NC_007795.1	1709745	1710668	-	-	-	 	 	1709745	1710668	1709745	1710668	1	1709745	1710668
NC_007795.1	1710982	1711926	-	-	-	 	 	1710982	1711926	1710982	1711926	1	1710982	1711926
NC_007795.1	1711926	1712783	-	-	-	 	 	1711926	1712783	1711926	1712783	1	1711926	1712783
NC_007795.1	1712978	1714207	-	-	-	 	 	1712978	1714207	1712978	1714207	1	1712978	1714207
NC_007795.1	1714657	1717854	-	-	-	 	 	1714657	1717854	1714657	1717854	1	1714657	1717854
NC_007795.1	1717875	1718816	-	-	-	 	 	1717875	1718816	1717875	1718816	1	1717875	1718816
NC_007795.1	1719077	1720375	-	-	-	 	 	1719077	1720375	1719077	1720375	1	1719077	1720375
NC_007795.1	1720580	1720993	+	-	-	 	 	1720580	1720993	1720580	1720993	1	1720580	1720993
NC_007795.1	1721298	1721987	-	-	-	 	 	1721298	1721987	1721298	1721987	1	1721298	1721987
NC_007795.1	1722162	1723217	+	-	-	 	 	1722162	1723217	1722162	1723217	1	1722162	1723217
NC_007795.1	1723311	1723409	-	-	-	 	 	1723311	1723409	1723311	1723409	1	1723311	1723409
NC_007795.1	1723533	1724651	-	-	-	 	 	1723533	1724651	1723533	1724651	1	1723533	1724651
NC_007795.1	1724792	1725292	+	-	-	 	 	1724792	1725292	1724792	1725292	1	1724792	1725292
NC_007795.1	1725538	1726740	-	-	-	 	 	1725538	1726740	1725538	1726740	1	1725538	1726740
NC_007795.1	1726828	1727775	-	-	-	 	 	1726828	1727775	1726828	1727775	1	1726828	1727775
NC_007795.1	1727898	1728392	-	tpx	tpx	 	 	1727898	1728392	1727898	1728392	1	1727898	1728392
NC_007795.1	1728490	1729260	-	-	-	 	 	1728490	1729260	1728490	1729260	1	1728490	1729260
NC_007795.1	1729304	1730527	-	-	-	 	 	1729304	1730527	1729304	1730527	1	1729304	1730527
NC_007795.1	1730527	1731675	-	-	-	 	 	1730527	1731675	1730527	1731675	1	1730527	1731675
NC_007795.1	1731824	1731964	+	-	-	 	 	1731824	1731964	1731824	1731964	1	1731824	1731964
NC_007795.1	1732038	1733732	-	-	-	 	 	1732038	1733732	1732038	1733732	1	1732038	1733732
NC_007795.1	1733869	1734333	+	-	-	 	 	1733869	1734333	1733869	1734333	1	1733869	1734333
NC_007795.1	1734577	1735179	+	rpsD	rpsD	 	 	1734577	1735179	1734577	1735179	1	1734577	1735179
NC_007795.1	1735395	1736138	-	-	-	 	 	1735395	1736138	1735395	1736138	1	1735395	1736138
NC_007795.1	1736218	1736664	+	-	-	 	 	1736218	1736664	1736218	1736664	1	1736218	1736664
NC_007795.1	1736778	1737938	+	-	-	 	 	1736778	1737938	1736778	1737938	1	1736778	1737938
NC_007795.1	1737925	1739529	+	-	-	 	 	1737925	1739529	1737925	1739529	1	1737925	1739529
NC_007795.1	1739623	1739718	+	-	-	 	 	1739623	1739718	1739623	1739718	1	1739623	1739718
NC_007795.1	1739679	1740809	-	-	-	 	 	1739679	1740809	1739679	1740809	1	1739679	1740809
NC_007795.1	1740916	1742382	-	-	-	 	 	1740916	1742382	1740916	1742382	1	1740916	1742382
NC_007795.1	1742510	1743127	-	-	-	 	 	1742510	1743127	1742510	1743127	1	1742510	1743127
NC_007795.1	1743299	1744573	+	-	-	 	 	1743299	1744573	1743299	1744573	1	1743299	1744573
NC_007795.1	1744667	1745929	-	-	-	 	 	1744667	1745929	1744667	1745929	1	1744667	1745929
NC_007795.1	1746311	1747216	+	-	-	 	 	1746311	1747216	1746311	1747216	1	1746311	1747216
NC_007795.1	1747196	1747288	-	-	-	 	 	1747196	1747288	1747196	1747288	1	1747196	1747288
NC_007795.1	1747419	1750106	-	-	-	 	 	1747419	1750106	1747419	1750106	1	1747419	1750106
NC_007795.1	1750105	1750194	+	-	-	 	 	1750105	1750194	1750105	1750194	1	1750105	1750194
NC_007795.1	1750440	1752107	-	-	-	 	 	1750440	1752107	1750440	1752107	1	1750440	1752107
NC_007795.1	1752547	1754253	-	-	-	 	 	1752547	1754253	1752547	1754253	1	1752547	1754253
NC_007795.1	1754422	1755054	+	-	-	 	 	1754422	1755054	1754422	1755054	1	1754422	1755054
NC_007795.1	1755079	1756248	+	-	-	 	 	1755079	1756248	1755079	1756248	1	1755079	1756248
NC_007795.1	1756346	1757335	-	-	-	 	 	1756346	1757335	1756346	1757335	1	1756346	1757335
NC_007795.1	1757408	1757521	-	-	-	 	 	1757408	1757521	1757408	1757521	1	1757408	1757521
NC_007795.1	1757875	1758966	-	-	-	 	 	1757875	1758966	1757875	1758966	1	1757875	1758966
NC_007795.1	1759427	1759531	-	-	-	 	 	1759427	1759531	1759427	1759531	1	1759427	1759531
NC_007795.1	1759666	1761183	-	-	-	 	 	1759666	1761183	1759666	1761183	1	1759666	1761183
NC_007795.1	1761257	1761748	-	-	-	 	 	1761257	1761748	1761257	1761748	1	1761257	1761748
NC_007795.1	1761822	1763135	-	murC	murC	 	 	1761822	1763135	1761822	1763135	1	1761822	1763135
NC_007795.1	1763159	1766983	-	-	-	 	 	1763159	1766983	1763159	1766983	1	1763159	1766983
NC_007795.1	1767004	1767600	-	-	-	 	 	1767004	1767600	1767004	1767600	1	1767004	1767600
NC_007795.1	1767629	1768486	-	-	-	 	 	1767629	1768486	1767629	1768486	1	1767629	1768486
NC_007795.1	1768586	1768897	-	-	-	 	 	1768586	1768897	1768586	1768897	1	1768586	1768897
NC_007795.1	1768962	1770038	-	-	-	 	 	1768962	1770038	1768962	1770038	1	1768962	1770038
NC_007795.1	1770125	1770436	+	-	-	 	 	1770125	1770436	1770125	1770436	1	1770125	1770436
NC_007795.1	1770561	1771403	-	-	-	 	 	1770561	1771403	1770561	1771403	1	1770561	1771403
NC_007795.1	1771873	1772517	-	trmB	trmB	 	 	1771873	1772517	1771873	1772517	1	1771873	1772517
NC_007795.1	1772532	1773257	-	-	-	 	 	1772532	1773257	1772532	1773257	1	1772532	1773257
NC_007795.1	1773873	1774721	-	-	-	 	 	1773873	1774721	1773873	1774721	1	1773873	1774721
NC_007795.1	1774725	1776134	-	-	-	 	 	1774725	1776134	1774725	1776134	1	1774725	1776134
NC_007795.1	1776998	1777420	-	-	-	 	 	1776998	1777420	1776998	1777420	1	1776998	1777420
NC_007795.1	1777437	1778132	-	-	-	 	 	1777437	1778132	1777437	1778132	1	1777437	1778132
NC_007795.1	1778129	1779790	-	-	-	 	 	1778129	1779790	1778129	1779790	1	1778129	1779790
NC_007795.1	1780197	1781465	+	-	-	 	 	1780197	1781465	1780197	1781465	1	1780197	1781465
NC_007795.1	1781582	1788142	-	-	-	 	 	1781582	1788142	1781582	1788142	1	1781582	1788142
NC_007795.1	1788485	1788796	-	-	-	 	 	1788485	1788796	1788485	1788796	1	1788485	1788796
NC_007795.1	1788818	1791235	-	leuS	leuS	 	 	1788818	1791235	1788818	1791235	1	1788818	1791235
NC_007795.1	1791523	1792704	-	-	-	 	 	1791523	1792704	1791523	1792704	1	1791523	1792704
NC_007795.1	1792814	1793767	+	-	-	 	 	1792814	1793767	1792814	1793767	1	1792814	1793767
NC_007795.1	1793764	1794327	+	-	-	 	 	1793764	1794327	1793764	1794327	1	1793764	1794327
NC_007795.1	1794447	1794848	-	-	-	 	 	1794447	1794848	1794447	1794848	1	1794447	1794848
NC_007795.1	1796427	1797254	-	-	-	 	 	1796427	1797254	1796427	1797254	1	1796427	1797254
NC_007795.1	1797257	1797376	-	-	-	 	 	1797257	1797376	1797257	1797376	1	1797257	1797376
NC_007795.1	1797488	1798489	+	-	-	 	 	1797488	1798489	1797488	1798489	1	1797488	1798489
NC_007795.1	1798611	1799075	-	ribH	ribH	 	 	1798611	1799075	1798611	1799075	1	1798611	1799075
NC_007795.1	1799088	1800269	-	-	-	 	 	1799088	1800269	1799088	1800269	1	1799088	1800269
NC_007795.1	1800280	1800912	-	-	-	 	 	1800280	1800912	1800280	1800912	1	1800280	1800912
NC_007795.1	1800919	1801923	-	-	-	 	 	1800919	1801923	1800919	1801923	1	1800919	1801923
NC_007795.1	1802443	1803945	-	-	-	 	 	1802443	1803945	1802443	1803945	1	1802443	1803945
NC_007795.1	1804468	1804782	+	-	-	 	 	1804468	1804782	1804468	1804782	1	1804468	1804782
NC_007795.1	1804782	1806074	+	-	-	 	 	1804782	1806074	1804782	1806074	1	1804782	1806074
NC_007795.1	1806092	1806487	+	-	-	 	 	1806092	1806487	1806092	1806487	1	1806092	1806487
NC_007795.1	1806782	1807636	-	-	-	 	 	1806782	1807636	1806782	1807636	1	1806782	1807636
NC_007795.1	1807912	1808136	-	-	-	 	 	1807912	1808136	1807912	1808136	1	1807912	1808136
NC_007795.1	1808335	1808805	+	-	-	 	 	1808335	1808805	1808335	1808805	1	1808335	1808805
NC_007795.1	1808918	1809361	+	-	-	 	 	1808918	1809361	1808918	1809361	1	1808918	1809361
NC_007795.1	1809348	1809791	-	-	-	 	 	1809348	1809791	1809348	1809791	1	1809348	1809791
NC_007795.1	1810087	1810722	+	-	-	 	 	1810087	1810722	1810087	1810722	1	1810087	1810722
NC_007795.1	1811162	1811875	-	-	-	 	 	1811162	1811875	1811162	1811875	1	1811162	1811875
NC_007795.1	1812135	1812437	+	-	-	 	 	1812135	1812437	1812135	1812437	1	1812135	1812437
NC_007795.1	1812693	1813058	+	-	-	 	 	1812693	1813058	1812693	1813058	1	1812693	1813058
NC_007795.1	1813055	1813408	+	-	-	 	 	1813055	1813408	1813055	1813408	1	1813055	1813408
NC_007795.1	1815492	1816325	-	-	-	 	 	1815492	1816325	1815492	1816325	1	1815492	1816325
NC_007795.1	1816537	1817445	-	-	-	 	 	1816537	1817445	1816537	1817445	1	1816537	1817445
NC_007795.1	1817570	1818763	-	-	-	 	 	1817570	1818763	1817570	1818763	1	1817570	1818763
NC_007795.1	1819134	1820726	+	-	-	 	 	1819134	1820726	1819134	1820726	1	1819134	1820726
NC_007795.1	1820862	1821347	-	-	-	 	 	1820862	1821347	1820862	1821347	1	1820862	1821347
NC_007795.1	1821722	1822468	-	-	-	 	 	1821722	1822468	1821722	1822468	1	1821722	1822468
NC_007795.1	1822473	1822946	-	-	-	 	 	1822473	1822946	1822473	1822946	1	1822473	1822946
NC_007795.1	1823012	1823269	+	-	-	 	 	1823012	1823269	1823012	1823269	1	1823012	1823269
NC_007795.1	1823266	1824267	-	-	-	 	 	1823266	1824267	1823266	1824267	1	1823266	1824267
NC_007795.1	1824272	1825750	-	-	-	 	 	1824272	1825750	1824272	1825750	1	1824272	1825750
NC_007795.1	1825909	1826364	-	-	-	 	 	1825909	1826364	1825909	1826364	1	1825909	1826364
NC_007795.1	1826667	1827317	+	-	-	 	 	1826667	1827317	1826667	1827317	1	1826667	1827317
NC_007795.1	1827398	1828393	+	-	-	 	 	1827398	1828393	1827398	1828393	1	1827398	1828393
NC_007795.1	1828469	1829095	+	-	-	 	 	1828469	1829095	1828469	1829095	1	1828469	1829095
NC_007795.1	1829136	1829480	+	-	-	 	 	1829136	1829480	1829136	1829480	1	1829136	1829480
NC_007795.1	1829578	1830129	+	-	-	 	 	1829578	1830129	1829578	1830129	1	1829578	1830129
NC_007795.1	1830347	1830988	-	-	-	 	 	1830347	1830988	1830347	1830988	1	1830347	1830988
NC_007795.1	1831102	1831287	-	-	-	 	 	1831102	1831287	1831102	1831287	1	1831102	1831287
NC_007795.1	1831289	1831465	-	-	-	 	 	1831289	1831465	1831289	1831465	1	1831289	1831465
NC_007795.1	1831476	1831859	-	-	-	 	 	1831476	1831859	1831476	1831859	1	1831476	1831859
NC_007795.1	1832463	1832606	-	-	-	 	 	1832463	1832606	1832463	1832606	1	1832463	1832606
NC_007795.1	1833027	1833128	+	-	-	 	 	1833027	1833128	1833027	1833128	1	1833027	1833128
NC_007795.1	1833476	1833835	-	-	-	 	 	1833476	1833835	1833476	1833835	1	1833476	1833835
NC_007795.1	1834373	1838485	-	-	-	 	 	1834373	1838485	1834373	1838485	1	1834373	1838485
NC_007795.1	1839335	1840534	-	-	-	 	 	1839335	1840534	1839335	1840534	1	1839335	1840534
NC_007795.1	1840527	1842266	-	-	-	 	 	1840527	1842266	1840527	1842266	1	1840527	1842266
NC_007795.1	1842247	1842381	-	-	-	 	 	1842247	1842381	1842247	1842381	1	1842247	1842381
NC_007795.1	1842446	1843165	-	-	-	 	 	1842446	1843165	1842446	1843165	1	1842446	1843165
NC_007795.1	1843316	1844032	-	-	-	 	 	1843316	1844032	1843316	1844032	1	1843316	1844032
NC_007795.1	1844134	1844241	+	-	-	 	 	1844134	1844241	1844134	1844241	1	1844134	1844241
NC_007795.1	1844190	1844909	-	-	-	 	 	1844190	1844909	1844190	1844909	1	1844190	1844909
NC_007795.1	1845030	1845749	-	-	-	 	 	1845030	1845749	1845030	1845749	1	1845030	1845749
NC_007795.1	1845807	1846529	-	-	-	 	 	1845807	1846529	1845807	1846529	1	1845807	1846529
NC_007795.1	1846654	1847361	-	-	-	 	 	1846654	1847361	1846654	1847361	1	1846654	1847361
NC_007795.1	1848325	1848891	+	-	-	 	 	1848325	1848891	1848325	1848891	1	1848325	1848891
NC_007795.1	1849365	1850063	-	-	-	 	 	1849365	1850063	1849365	1850063	1	1849365	1850063
NC_007795.1	1850060	1850821	-	-	-	 	 	1850060	1850821	1850060	1850821	1	1850060	1850821
NC_007795.1	1850818	1851510	-	-	-	 	 	1850818	1851510	1850818	1851510	1	1850818	1851510
NC_007795.1	1851533	1852906	-	-	-	 	 	1851533	1852906	1851533	1852906	1	1851533	1852906
NC_007795.1	1852916	1853434	-	-	-	 	 	1852916	1853434	1852916	1853434	1	1852916	1853434
NC_007795.1	1853450	1854694	-	-	-	 	 	1853450	1854694	1853450	1854694	1	1853450	1854694
NC_007795.1	1854687	1857680	-	-	-	 	 	1854687	1857680	1854687	1857680	1	1854687	1857680
NC_007795.1	1857745	1857888	-	-	-	 	 	1857745	1857888	1857745	1857888	1	1857745	1857888
NC_007795.1	1859010	1859993	-	-	-	 	 	1859010	1859993	1859010	1859993	1	1859010	1859993
NC_007795.1	1859995	1860900	-	-	-	 	 	1859995	1860900	1859995	1860900	1	1859995	1860900
NC_007795.1	1861729	1862268	+	-	-	 	 	1861729	1862268	1861729	1862268	1	1861729	1862268
NC_007795.1	1862281	1863069	+	-	-	 	 	1862281	1863069	1862281	1863069	1	1862281	1863069
NC_007795.1	1865526	1866080	-	-	-	 	 	1865526	1866080	1865526	1866080	1	1865526	1866080
NC_007795.1	1866403	1867803	-	-	-	 	 	1866403	1867803	1866403	1867803	1	1866403	1867803
NC_007795.1	1867827	1868750	-	hemH	hemH	 	 	1867827	1868750	1867827	1868750	1	1867827	1868750
NC_007795.1	1868808	1869845	-	hemE	hemE	 	 	1868808	1869845	1868808	1869845	1	1868808	1869845
NC_007795.1	1869835	1869945	-	-	-	 	 	1869835	1869945	1869835	1869945	1	1869835	1869945
NC_007795.1	1870108	1870611	+	-	-	 	 	1870108	1870611	1870108	1870611	1	1870108	1870611
NC_007795.1	1870735	1871958	-	-	-	 	 	1870735	1871958	1870735	1871958	1	1870735	1871958
NC_007795.1	1871951	1872691	-	-	-	 	 	1871951	1872691	1871951	1872691	1	1871951	1872691
NC_007795.1	1872825	1873247	+	-	-	 	 	1872825	1873247	1872825	1873247	1	1872825	1873247
NC_007795.1	1873389	1873754	+	-	-	 	 	1873389	1873754	1873389	1873754	1	1873389	1873754
NC_007795.1	1874487	1875044	+	-	-	 	 	1874487	1875044	1874487	1875044	1	1874487	1875044
NC_007795.1	1875249	1876211	+	-	-	 	 	1875249	1876211	1875249	1876211	1	1875249	1876211
NC_007795.1	1876332	1877273	-	-	-	 	 	1876332	1877273	1876332	1877273	1	1876332	1877273
NC_007795.1	1877270	1880206	-	-	-	 	 	1877270	1880206	1877270	1880206	1	1877270	1880206
NC_007795.1	1880196	1881392	-	-	-	 	 	1880196	1881392	1880196	1881392	1	1880196	1881392
NC_007795.1	1881683	1881781	-	-	-	 	 	1881683	1881781	1881683	1881781	1	1881683	1881781
NC_007795.1	1882164	1882508	-	-	-	 	 	1882164	1882508	1882164	1882508	1	1882164	1882508
NC_007795.1	1882577	1883701	-	-	-	 	 	1882577	1883701	1882577	1883701	1	1882577	1883701
