SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS
NC_000964.3	2024042	2025076	-	yoaD	yoaD	 	 	2024042	2025076	2024042	2025076	1	2024042	2025076
NC_000964.3	2025088	2025159	-	S689	S689	 	 	2025088	2025159	2025088	2025159	1	2025088	2025159
NC_000964.3	2025160	2025251	-	BSU_misc_RNA_31	BSU_misc_RNA_31	 	 	2025160	2025251	2025160	2025251	1	2025160	2025251
NC_000964.3	2025400	2027442	+	yoaE	yoaE	 	 	2025400	2027442	2025400	2027442	1	2025400	2027442
NC_000964.3	2027509	2027802	+	yoaF	yoaF	 	 	2027509	2027802	2027509	2027802	1	2027509	2027802
NC_000964.3	2027827	2028174	-	S690	S690	 	 	2027827	2028174	2027827	2028174	1	2027827	2028174
NC_000964.3	2028175	2028579	-	yoaG	yoaG	 	 	2028175	2028579	2028175	2028579	1	2028175	2028579
NC_000964.3	2028580	2028675	-	S691	S691	 	 	2028580	2028675	2028580	2028675	1	2028580	2028675
NC_000964.3	2028811	2029019	+	S692	S692	 	 	2028811	2029019	2028811	2029019	1	2028811	2029019
NC_000964.3	2029020	2029313	+	yozQ	yozQ	 	 	2029020	2029313	2029020	2029313	1	2029020	2029313
NC_000964.3	2029314	2029407	+	S693	S693	 	 	2029314	2029407	2029314	2029407	1	2029314	2029407
NC_000964.3	2029429	2031114	-	yoaH	yoaH	 	 	2029429	2031114	2029429	2031114	1	2029429	2031114
NC_000964.3	2031115	2031202	-	S694	S694	 	 	2031115	2031202	2031115	2031202	1	2031115	2031202
NC_000964.3	2031439	2032890	+	yoaI	yoaI	 	 	2031439	2032890	2031439	2032890	1	2031439	2032890
NC_000964.3	2032927	2033625	-	exlX	exlX	 	 	2032927	2033625	2032927	2033625	1	2032927	2033625
NC_000964.3	2033681	2033894	-	S695	S695	 	 	2033681	2033894	2033681	2033894	1	2033681	2033894
NC_000964.3	2033895	2034572	-	yoaK	yoaK	 	 	2033895	2034572	2033895	2034572	1	2033895	2034572
NC_000964.3	2034573	2037062	-	S696	S696	 	 	2034573	2037062	2034573	2037062	1	2034573	2037062
NC_000964.3	2034745	2035782	+	pelB	pelB	 	 	2034745	2035782	2034745	2035782	1	2034745	2035782
NC_000964.3	2036039	2036722	+	yoaM	yoaM	 	 	2036039	2036722	2036039	2036722	1	2036039	2036722
NC_000964.3	2037063	2037368	-	yozS	yozS	 	 	2037063	2037368	2037063	2037368	1	2037063	2037368
NC_000964.3	2037369	2037470	-	S697	S697	 	 	2037369	2037470	2037369	2037470	1	2037369	2037470
NC_000964.3	2037498	2037600	-	S698	S698	 	 	2037498	2037600	2037498	2037600	1	2037498	2037600
NC_000964.3	2037601	2038779	-	yoaN	yoaN	 	 	2037601	2038779	2037601	2038779	1	2037601	2038779
NC_000964.3	2038902	2039390	-	yoaO	yoaO	 	 	2038902	2039390	2038902	2039390	1	2038902	2039390
NC_000964.3	2039610	2040365	-	yoaP	yoaP	 	 	2039610	2040365	2039610	2040365	1	2039610	2040365
NC_000964.3	2040673	2041029	+	yoaQ	yoaQ	 	 	2040673	2041029	2040673	2041029	1	2040673	2041029
NC_000964.3	2040988	2041227	-	yozT	yozT	 	 	2040988	2041227	2040988	2041227	1	2040988	2041227
NC_000964.3	2041030	2041466	+	S699	S699	 	 	2041030	2041466	2041030	2041466	1	2041030	2041466
NC_000964.3	2041228	2041329	-	S700	S700	 	 	2041228	2041329	2041228	2041329	1	2041228	2041329
NC_000964.3	2041330	2041827	-	yozF	yozF	 	 	2041330	2041827	2041330	2041827	1	2041330	2041827
NC_000964.3	2041828	2041927	-	S701	S701	 	 	2041828	2041927	2041828	2041927	1	2041828	2041927
NC_000964.3	2041928	2042839	-	yoaR	yoaR	 	 	2041928	2042839	2041928	2042839	1	2041928	2042839
NC_000964.3	2043186	2043668	+	yoaS	yoaS	 	 	2043186	2043668	2043186	2043668	1	2043186	2043668
NC_000964.3	2043678	2043932	+	yozG	yozG	 	 	2043678	2043932	2043678	2043932	1	2043678	2043932
NC_000964.3	2043933	2044037	+	S702	S702	 	 	2043933	2044037	2043933	2044037	1	2043933	2044037
NC_000964.3	2044038	2044832	+	yoaT	yoaT	 	 	2044038	2044832	2044038	2044832	1	2044038	2044832
NC_000964.3	2044833	2045843	+	S703	S703	 	 	2044833	2045843	2044833	2045843	1	2044833	2045843
NC_000964.3	2044956	2045828	-	yoaU	yoaU	 	 	2044956	2045828	2044956	2045828	1	2044956	2045828
NC_000964.3	2045929	2046807	+	cyeA	cyeA	 	 	2045929	2046807	2045929	2046807	1	2045929	2046807
NC_000964.3	2046920	2046979	-	S704	S704	 	 	2046920	2046979	2046920	2046979	1	2046920	2046979
NC_000964.3	2046980	2047411	-	yoaW	yoaW	 	 	2046980	2047411	2046980	2047411	1	2046980	2047411
NC_000964.3	2047441	2047674	-	S705	S705	 	 	2047441	2047674	2047441	2047674	1	2047441	2047674
NC_000964.3	2047675	2048307	-	yoaZ	yoaZ	 	 	2047675	2048307	2047675	2048307	1	2047675	2048307
NC_000964.3	2048533	2049453	+	penP	penP	 	 	2048533	2049453	2048533	2049453	1	2048533	2049453
NC_000964.3	2049454	2050111	+	S706	S706	 	 	2049454	2050111	2049454	2050111	1	2049454	2050111
NC_000964.3	2049950	2050312	-	yobA	yobA	 	 	2049950	2050312	2049950	2050312	1	2049950	2050312
NC_000964.3	2050373	2050585	-	yozU	yozU	 	 	2050373	2050585	2050373	2050585	1	2050373	2050585
NC_000964.3	2050689	2050952	+	yobB	yobB	 	 	2050689	2050952	2050689	2050952	1	2050689	2050952
NC_000964.3	2051329	2053929	-	pps	pps	 	 	2051329	2053929	2051329	2053929	1	2051329	2053929
NC_000964.3	2053930	2054039	-	S707	S707	 	 	2053930	2054039	2053930	2054039	1	2053930	2054039
NC_000964.3	2053985	2054612	+	S708	S708	 	 	2053985	2054612	2053985	2054612	1	2053985	2054612
NC_000964.3	2054085	2054544	-	S709	S709	 	 	2054085	2054544	2054085	2054544	1	2054085	2054544
NC_000964.3	2054599	2055240	-	xynA	xynA	 	 	2054599	2055240	2054599	2055240	1	2054599	2055240
NC_000964.3	2055241	2055358	-	S710	S710	 	 	2055241	2055358	2055241	2055358	1	2055241	2055358
NC_000964.3	2055868	2056107	-	yozV	yozV	 	 	2055868	2056107	2055868	2056107	1	2055868	2056107
NC_000964.3	2056278	2056616	+	yobD	yobD	 	 	2056278	2056616	2056278	2056616	1	2056278	2056616
NC_000964.3	2056617	2057213	+	S711	S711	 	 	2056617	2057213	2056617	2057213	1	2056617	2057213
NC_000964.3	2056650	2057006	-	yozH	yozH	 	 	2056650	2057006	2056650	2057006	1	2056650	2057006
NC_000964.3	2057214	2057579	+	yozI	yozI	 	 	2057214	2057579	2057214	2057579	1	2057214	2057579
NC_000964.3	2057588	2058714	-	S712	S712	 	 	2057588	2058714	2057588	2058714	1	2057588	2058714
NC_000964.3	2058715	2059638	-	yobF	yobF	 	 	2058715	2059638	2058715	2059638	1	2058715	2059638
NC_000964.3	2059691	2059864	-	yozW	yozW	 	 	2059691	2059864	2059691	2059864	1	2059691	2059864
NC_000964.3	2060009	2060233	+	yozX	yozX	 	 	2060009	2060233	2060009	2060233	1	2060009	2060233
NC_000964.3	2060237	2060692	-	yozJ	yozJ	 	 	2060237	2060692	2060237	2060692	1	2060237	2060692
NC_000964.3	2060817	2061077	+	yozY	yozY	 	 	2060817	2061077	2060817	2061077	1	2060817	2061077
NC_000964.3	2061855	2061995	+	yozZ	yozZ	 	 	2061855	2061995	2061855	2061995	1	2061855	2061995
NC_000964.3	2062150	2063265	+	rapK	rapK	 	 	2062150	2063265	2062150	2063265	1	2062150	2063265
NC_000964.3	2063262	2063384	+	phrK	phrK	 	 	2063262	2063384	2063262	2063384	1	2063262	2063384
NC_000964.3	2064540	2064833	-	yozL	yozL	 	 	2064540	2064833	2064540	2064833	1	2064540	2064833
NC_000964.3	2065042	2065377	+	yozM	yozM	 	 	2065042	2065377	2065042	2065377	1	2065042	2065377
NC_000964.3	2065424	2069029	-	yobI	yobI	 	 	2065424	2069029	2065424	2069029	1	2065424	2069029
NC_000964.3	2069030	2069174	-	S713	S713	 	 	2069030	2069174	2069030	2069174	1	2069030	2069174
NC_000964.3	2069176	2069261	-	S714	S714	 	 	2069176	2069261	2069176	2069261	1	2069176	2069261
NC_000964.3	2069262	2069561	-	yoyA	yoyA	 	 	2069262	2069561	2069262	2069561	1	2069262	2069561
NC_000964.3	2069562	2069699	-	S715	S715	 	 	2069562	2069699	2069562	2069699	1	2069562	2069699
NC_000964.3	2069746	2069982	-	S716	S716	 	 	2069746	2069982	2069746	2069982	1	2069746	2069982
NC_000964.3	2069824	2069977	+	S717	S717	 	 	2069824	2069977	2069824	2069977	1	2069824	2069977
NC_000964.3	2069984	2070118	-	S718	S718	 	 	2069984	2070118	2069984	2070118	1	2069984	2070118
NC_000964.3	2070120	2070243	-	S719	S719	 	 	2070120	2070243	2070120	2070243	1	2070120	2070243
NC_000964.3	2070244	2071086	-	yobJ	yobJ	 	 	2070244	2071086	2070244	2071086	1	2070244	2071086
NC_000964.3	2071115	2071197	-	S720	S720	 	 	2071115	2071197	2071115	2071197	1	2071115	2071197
NC_000964.3	2071199	2071285	-	S721	S721	 	 	2071199	2071285	2071199	2071285	1	2071199	2071285
NC_000964.3	2071286	2071744	-	yobK	yobK	 	 	2071286	2071744	2071286	2071744	1	2071286	2071744
NC_000964.3	2071754	2073556	-	yobL	yobL	 	 	2071754	2073556	2071754	2073556	1	2071754	2073556
NC_000964.3	2074222	2074617	-	S722	S722	 	 	2074222	2074617	2074222	2074617	1	2074222	2074617
NC_000964.3	2074312	2074438	+	S723	S723	 	 	2074312	2074438	2074312	2074438	1	2074312	2074438
NC_000964.3	2074439	2075779	+	yobN	yobN	 	 	2074439	2075779	2074439	2075779	1	2074439	2075779
NC_000964.3	2075780	2076111	+	S724	S724	 	 	2075780	2076111	2075780	2076111	1	2075780	2076111
NC_000964.3	2076113	2076205	+	S725	S725	 	 	2076113	2076205	2076113	2076205	1	2076113	2076205
NC_000964.3	2076206	2078626	+	yobO	yobO	 	 	2076206	2078626	2076206	2078626	1	2076206	2078626
NC_000964.3	2078548	2079183	-	S726	S726	 	 	2078548	2079183	2078548	2079183	1	2078548	2079183
NC_000964.3	2078627	2079084	+	S727	S727	 	 	2078627	2079084	2078627	2079084	1	2078627	2079084
NC_000964.3	2079086	2079196	+	S728	S728	 	 	2079086	2079196	2079086	2079196	1	2079086	2079196
NC_000964.3	2079214	2079546	-	csaA	csaA	 	 	2079214	2079546	2079214	2079546	1	2079214	2079546
NC_000964.3	2079611	2080336	-	yobQ	yobQ	 	 	2079611	2080336	2079611	2080336	1	2079611	2080336
NC_000964.3	2080351	2081094	-	yobR	yobR	 	 	2080351	2081094	2080351	2081094	1	2080351	2081094
NC_000964.3	2081172	2081747	-	yobS	yobS	 	 	2081172	2081747	2081172	2081747	1	2081172	2081747
NC_000964.3	2081753	2082454	-	yobT	yobT	 	 	2081753	2082454	2081753	2082454	1	2081753	2082454
NC_000964.3	2082531	2083013	-	yobU	yobU	 	 	2082531	2083013	2082531	2083013	1	2082531	2083013
NC_000964.3	2083067	2084008	-	yobV	yobV	 	 	2083067	2084008	2083067	2084008	1	2083067	2084008
NC_000964.3	2084124	2084188	+	S729	S729	 	 	2084124	2084188	2084124	2084188	1	2084124	2084188
NC_000964.3	2084214	2084759	+	yobW	yobW	 	 	2084214	2084759	2084214	2084759	1	2084214	2084759
NC_000964.3	2084786	2085109	-	czrA	czrA	 	 	2084786	2085109	2084786	2085109	1	2084786	2085109
NC_000964.3	2085303	2085980	+	yocA	yocA	 	 	2085303	2085980	2085303	2085980	1	2085303	2085980
NC_000964.3	2086070	2086606	-	yozB	yozB	 	 	2086070	2086606	2086070	2086606	1	2086070	2086606
NC_000964.3	2086743	2087525	-	yocB	yocB	 	 	2086743	2087525	2086743	2087525	1	2086743	2087525
NC_000964.3	2087696	2088193	+	yocC	yocC	 	 	2087696	2088193	2087696	2088193	1	2087696	2088193
NC_000964.3	2088257	2089234	+	yocD	yocD	 	 	2088257	2089234	2088257	2089234	1	2088257	2089234
NC_000964.3	2089396	2090454	+	des	des	 	 	2089396	2090454	2089396	2090454	1	2089396	2090454
NC_000964.3	2090455	2090524	+	S730	S730	 	 	2090455	2090524	2090455	2090524	1	2090455	2090524
NC_000964.3	2090574	2091686	+	desK	desK	 	 	2090574	2091686	2090574	2091686	1	2090574	2091686
NC_000964.3	2091705	2092304	+	desR	desR	 	 	2091705	2092304	2091705	2092304	1	2091705	2092304
NC_000964.3	2092326	2092824	-	S731	S731	 	 	2092326	2092824	2092326	2092824	1	2092326	2092824
NC_000964.3	2092817	2093011	+	S732	S732	 	 	2092817	2093011	2092817	2093011	1	2092817	2093011
NC_000964.3	2092899	2093762	-	yocH	yocH	 	 	2092899	2093762	2092899	2093762	1	2092899	2093762
NC_000964.3	2093013	2093780	+	S733	S733	 	 	2093013	2093780	2093013	2093780	1	2093013	2093780
NC_000964.3	2093816	2094009	-	S734	S734	 	 	2093816	2094009	2093816	2094009	1	2093816	2094009
NC_000964.3	2094010	2095785	-	yocI	yocI	 	 	2094010	2095785	2094010	2095785	1	2094010	2095785
NC_000964.3	2095786	2095916	-	S735	S735	 	 	2095786	2095916	2095786	2095916	1	2095786	2095916
NC_000964.3	2095927	2096113	-	BSU_misc_RNA_32	BSU_misc_RNA_32	 	 	2095927	2096113	2095927	2096113	1	2095927	2096113
NC_000964.3	2096129	2096321	-	S736	S736	 	 	2096129	2096321	2096129	2096321	1	2096129	2096321
NC_000964.3	2096350	2096976	-	yocJ	yocJ	 	 	2096350	2096976	2096350	2096976	1	2096350	2096976
NC_000964.3	2097126	2097617	-	yocK	yocK	 	 	2097126	2097617	2097126	2097617	1	2097126	2097617
NC_000964.3	2097692	2098024	-	yocL	yocL	 	 	2097692	2098024	2097692	2098024	1	2097692	2098024
NC_000964.3	2098025	2098315	-	S737	S737	 	 	2098025	2098315	2098025	2098315	1	2098025	2098315
NC_000964.3	2098102	2098329	+	yoyB	yoyB	 	 	2098102	2098329	2098102	2098329	1	2098102	2098329
NC_000964.3	2098316	2098792	-	yocM	yocM	 	 	2098316	2098792	2098316	2098792	1	2098316	2098792
NC_000964.3	2098330	2098837	+	S738	S738	 	 	2098330	2098837	2098330	2098837	1	2098330	2098837
NC_000964.3	2098793	2098895	-	S739	S739	 	 	2098793	2098895	2098793	2098895	1	2098793	2098895
NC_000964.3	2098859	2099122	+	yozN	yozN	 	 	2098859	2099122	2098859	2099122	1	2098859	2099122
NC_000964.3	2098897	2099422	-	S740	S740	 	 	2098897	2099422	2098897	2099422	1	2098897	2099422
NC_000964.3	2099127	2099360	+	yocN	yocN	 	 	2099127	2099360	2099127	2099360	1	2099127	2099360
NC_000964.3	2099446	2099790	-	yozO	yozO	 	 	2099446	2099790	2099446	2099790	1	2099446	2099790
NC_000964.3	2099791	2099863	-	S741	S741	 	 	2099791	2099863	2099791	2099863	1	2099791	2099863
NC_000964.3	2099865	2099968	-	S742	S742	 	 	2099865	2099968	2099865	2099968	1	2099865	2099968
NC_000964.3	2100147	2100350	-	yozC	yozC	 	 	2100147	2100350	2100147	2100350	1	2100147	2100350
NC_000964.3	2100391	2100457	-	S743	S743	 	 	2100391	2100457	2100391	2100457	1	2100391	2100457
NC_000964.3	2100447	2100579	+	S744	S744	 	 	2100447	2100579	2100447	2100579	1	2100447	2100579
NC_000964.3	2100580	2102067	+	dhaS	dhaS	 	 	2100580	2102067	2100580	2102067	1	2100580	2102067
NC_000964.3	2102168	2104066	+	sqhC	sqhC	 	 	2102168	2104066	2102168	2104066	1	2102168	2104066
NC_000964.3	2104056	2104901	+	sodF	sodF	 	 	2104056	2104901	2104056	2104901	1	2104056	2104901
NC_000964.3	2104902	2106408	+	S745	S745	 	 	2104902	2106408	2104902	2106408	1	2104902	2106408
NC_000964.3	2104934	2106271	-	yocR	yocR	 	 	2104934	2106271	2104934	2106271	1	2104934	2106271
NC_000964.3	2106316	2107474	-	S746	S746	 	 	2106316	2107474	2106316	2107474	1	2106316	2107474
NC_000964.3	2106490	2107455	+	yocS	yocS	 	 	2106490	2107455	2106490	2107455	1	2106490	2107455
NC_000964.3	2107505	2108758	-	odhB	odhB	 	 	2107505	2108758	2107505	2108758	1	2107505	2108758
NC_000964.3	2108774	2111608	-	odhA	odhA	 	 	2108774	2111608	2108774	2111608	1	2108774	2111608
NC_000964.3	2111720	2111836	-	S747	S747	 	 	2111720	2111836	2111720	2111836	1	2111720	2111836
NC_000964.3	2111837	2113753	-	yojO	yojO	 	 	2111837	2113753	2111837	2113753	1	2111837	2113753
NC_000964.3	2113764	2114678	-	yojN	yojN	 	 	2113764	2114678	2113764	2114678	1	2113764	2114678
NC_000964.3	2114742	2115332	-	sodC	sodC	 	 	2114742	2115332	2114742	2115332	1	2114742	2115332
NC_000964.3	2115425	2116669	-	cwlS	cwlS	 	 	2115425	2116669	2115425	2116669	1	2115425	2116669
NC_000964.3	2116747	2116967	-	S748	S748	 	 	2116747	2116967	2116747	2116967	1	2116747	2116967
NC_000964.3	2117051	2118268	-	yojK	yojK	 	 	2117051	2118268	2117051	2118268	1	2117051	2118268
NC_000964.3	2118504	2119127	-	yojJ	yojJ	 	 	2118504	2119127	2118504	2119127	1	2118504	2119127
NC_000964.3	2119128	2119278	-	S749	S749	 	 	2119128	2119278	2119128	2119278	1	2119128	2119278
NC_000964.3	2119268	2119353	+	S750	S750	 	 	2119268	2119353	2119268	2119353	1	2119268	2119353
NC_000964.3	2119393	2120751	+	norM	norM	 	 	2119393	2120751	2119393	2120751	1	2119393	2120751
NC_000964.3	2120767	2121615	+	rsbRC	rsbRC	 	 	2120767	2121615	2120767	2121615	1	2120767	2121615
NC_000964.3	2121641	2122306	-	yojG	yojG	 	 	2121641	2122306	2121641	2122306	1	2121641	2122306
NC_000964.3	2122325	2122675	-	yojF	yojF	 	 	2122325	2122675	2122325	2122675	1	2122325	2122675
NC_000964.3	2122672	2122950	-	yoyC	yoyC	 	 	2122672	2122950	2122672	2122950	1	2122672	2122950
NC_000964.3	2123026	2123922	-	yojE	yojE	 	 	2123026	2123922	2123026	2123922	1	2123026	2123922
NC_000964.3	2123802	2124020	+	S751	S751	 	 	2123802	2124020	2123802	2124020	1	2123802	2124020
NC_000964.3	2124021	2124494	+	gerT	gerT	 	 	2124021	2124494	2124021	2124494	1	2124021	2124494
NC_000964.3	2124529	2124765	-	yojB	yojB	 	 	2124529	2124765	2124529	2124765	1	2124529	2124765
NC_000964.3	2124850	2126184	-	yojA	yojA	 	 	2124850	2126184	2124850	2126184	1	2124850	2126184
NC_000964.3	2126185	2126320	-	S752	S752	 	 	2126185	2126320	2126185	2126320	1	2126185	2126320
NC_000964.3	2126442	2126548	+	S753	S753	 	 	2126442	2126548	2126442	2126548	1	2126442	2126548
NC_000964.3	2126549	2126938	+	yodA	yodA	 	 	2126549	2126938	2126549	2126938	1	2126549	2126938
NC_000964.3	2127345	2127683	-	yodB	yodB	 	 	2127345	2127683	2127345	2127683	1	2127345	2127683
NC_000964.3	2127740	2127812	+	S754	S754	 	 	2127740	2127812	2127740	2127812	1	2127740	2127812
NC_000964.3	2127813	2128421	+	yodC	yodC	 	 	2127813	2128421	2127813	2128421	1	2127813	2128421
NC_000964.3	2128464	2129066	-	yodD	yodD	 	 	2128464	2129066	2128464	2129066	1	2128464	2129066
NC_000964.3	2129082	2129993	-	yodE	yodE	 	 	2129082	2129993	2129082	2129993	1	2129082	2129993
NC_000964.3	2130177	2130377	+	yoyD	yoyD	 	 	2130177	2130377	2130177	2130377	1	2130177	2130377
NC_000964.3	2130377	2131867	+	yodF	yodF	 	 	2130377	2131867	2130377	2131867	1	2130377	2131867
NC_000964.3	2131902	2133302	-	ctpA	ctpA	 	 	2131902	2133302	2131902	2133302	1	2131902	2133302
NC_000964.3	2133455	2134156	+	yodH	yodH	 	 	2133455	2134156	2133455	2134156	1	2133455	2134156
NC_000964.3	2134244	2134495	+	yodI	yodI	 	 	2134244	2134495	2134244	2134495	1	2134244	2134495
NC_000964.3	2134566	2135387	-	yodJ	yodJ	 	 	2134566	2135387	2134566	2135387	1	2134566	2135387
NC_000964.3	2135388	2135469	-	S755	S755	 	 	2135388	2135469	2135388	2135469	1	2135388	2135469
NC_000964.3	2135470	2136171	-	deoD	deoD	 	 	2135470	2136171	2135470	2136171	1	2135470	2136171
NC_000964.3	2136172	2136261	-	S756	S756	 	 	2136172	2136261	2136172	2136261	1	2136172	2136261
NC_000964.3	2136373	2136498	+	yoyE	yoyE	 	 	2136373	2136498	2136373	2136498	1	2136373	2136498
NC_000964.3	2136538	2136852	-	yodL	yodL	 	 	2136538	2136852	2136538	2136852	1	2136538	2136852
NC_000964.3	2136913	2137524	-	yodM	yodM	 	 	2136913	2137524	2136913	2137524	1	2136913	2137524
NC_000964.3	2137602	2137778	-	yozD	yozD	 	 	2137602	2137778	2137602	2137778	1	2137602	2137778
NC_000964.3	2137815	2138036	-	S757	S757	 	 	2137815	2138036	2137815	2138036	1	2137815	2138036
NC_000964.3	2137897	2138040	+	yoyF	yoyF	 	 	2137897	2138040	2137897	2138040	1	2137897	2138040
NC_000964.3	2138037	2138717	-	yodN	yodN	 	 	2138037	2138717	2138037	2138717	1	2138037	2138717
NC_000964.3	2138041	2139052	+	S758	S758	 	 	2138041	2139052	2138041	2139052	1	2138041	2139052
NC_000964.3	2138868	2139092	-	yozE	yozE	 	 	2138868	2139092	2138868	2139092	1	2138868	2139092
NC_000964.3	2139179	2139457	-	yokU	yokU	 	 	2139179	2139457	2139179	2139457	1	2139179	2139457
NC_000964.3	2139454	2140869	-	kamA	kamA	 	 	2139454	2140869	2139454	2140869	1	2139454	2140869
NC_000964.3	2140898	2141725	-	yodP	yodP	 	 	2140898	2141725	2140898	2141725	1	2140898	2141725
NC_000964.3	2141703	2143013	-	yodQ	yodQ	 	 	2141703	2143013	2141703	2143013	1	2141703	2143013
NC_000964.3	2143022	2143675	-	yodR	yodR	 	 	2143022	2143675	2143022	2143675	1	2143022	2143675
NC_000964.3	2143660	2144349	-	yodS	yodS	 	 	2143660	2144349	2143660	2144349	1	2143660	2144349
NC_000964.3	2144356	2145690	-	yodT	yodT	 	 	2144356	2145690	2144356	2145690	1	2144356	2145690
NC_000964.3	2145820	2145933	-	yoyG	yoyG	 	 	2145820	2145933	2145820	2145933	1	2145820	2145933
NC_000964.3	2146013	2146792	-	cgeE	cgeE	 	 	2146013	2146792	2146013	2146792	1	2146013	2146792
NC_000964.3	2146821	2148101	-	cgeD	cgeD	 	 	2146821	2148101	2146821	2148101	1	2146821	2148101
NC_000964.3	2148166	2148471	-	cgeC	cgeC	 	 	2148166	2148471	2148166	2148471	1	2148166	2148471
NC_000964.3	2148676	2149077	+	cgeA	cgeA	 	 	2148676	2149077	2148676	2149077	1	2148676	2149077
NC_000964.3	2149084	2150037	+	cgeB	cgeB	 	 	2149084	2150037	2149084	2150037	1	2149084	2150037
NC_000964.3	2150108	2151256	-	phy	phy	 	 	2150108	2151256	2150108	2151256	1	2150108	2151256
NC_000964.3	2151626	2152045	+	ypqP1	ypqP1	 	 	2151626	2152045	2151626	2152045	1	2151626	2152045
NC_000964.3	2152086	2152262	-	yotN	yotN	 	 	2152086	2152262	2152086	2152262	1	2152086	2152262
NC_000964.3	2152265	2152852	-	yotM	yotM	 	 	2152265	2152852	2152265	2152852	1	2152265	2152852
NC_000964.3	2152853	2153170	-	S759	S759	 	 	2152853	2153170	2152853	2153170	1	2152853	2153170
NC_000964.3	2152927	2153169	+	yotL	yotL	 	 	2152927	2153169	2152927	2153169	1	2152927	2153169
NC_000964.3	2153170	2153718	+	S760	S760	 	 	2153170	2153718	2153170	2153718	1	2153170	2153718
NC_000964.3	2153171	2153356	-	yotK	yotK	 	 	2153171	2153356	2153171	2153356	1	2153171	2153356
NC_000964.3	2153357	2153439	-	S761	S761	 	 	2153357	2153439	2153357	2153439	1	2153357	2153439
NC_000964.3	2153440	2153652	-	yotJ	yotJ	 	 	2153440	2153652	2153440	2153652	1	2153440	2153652
NC_000964.3	2153718	2154080	-	yotI	yotI	 	 	2153718	2154080	2153718	2154080	1	2153718	2154080
NC_000964.3	2154077	2154250	-	yotH	yotH	 	 	2154077	2154250	2154077	2154250	1	2154077	2154250
NC_000964.3	2154266	2154583	-	yotG	yotG	 	 	2154266	2154583	2154266	2154583	1	2154266	2154583
NC_000964.3	2154705	2154851	-	yotE	yotE	 	 	2154705	2154851	2154705	2154851	1	2154705	2154851
NC_000964.3	2154887	2155018	-	yotD	yotD	 	 	2154887	2155018	2154887	2155018	1	2154887	2155018
NC_000964.3	2155058	2155249	-	yotC	yotC	 	 	2155058	2155249	2155058	2155249	1	2155058	2155249
NC_000964.3	2155293	2156120	-	yotB	yotB	 	 	2155293	2156120	2155293	2156120	1	2155293	2156120
NC_000964.3	2156121	2156756	-	S762	S762	 	 	2156121	2156756	2156121	2156756	1	2156121	2156756
NC_000964.3	2156239	2156457	+	sspC	sspC	 	 	2156239	2156457	2156239	2156457	1	2156239	2156457
NC_000964.3	2156757	2157110	-	yosX	yosX	 	 	2156757	2157110	2156757	2157110	1	2156757	2157110
NC_000964.3	2157111	2157231	-	S763	S763	 	 	2157111	2157231	2157111	2157231	1	2157111	2157231
NC_000964.3	2157233	2157340	-	S764	S764	 	 	2157233	2157340	2157233	2157340	1	2157233	2157340
NC_000964.3	2157341	2157682	-	yosW	yosW	 	 	2157341	2157682	2157341	2157682	1	2157341	2157682
NC_000964.3	2157683	2157828	-	S765	S765	 	 	2157683	2157828	2157683	2157828	1	2157683	2157828
NC_000964.3	2157829	2158119	-	yosV	yosV	 	 	2157829	2158119	2157829	2158119	1	2157829	2158119
NC_000964.3	2158120	2158287	-	yojW	yojW	 	 	2158120	2158287	2158120	2158287	1	2158120	2158287
NC_000964.3	2158288	2158723	-	S766	S766	 	 	2158288	2158723	2158288	2158723	1	2158288	2158723
NC_000964.3	2158439	2158684	+	yosU	yosU	 	 	2158439	2158684	2158439	2158684	1	2158439	2158684
NC_000964.3	2158685	2158869	+	S767	S767	 	 	2158685	2158869	2158685	2158869	1	2158685	2158869
NC_000964.3	2158724	2159173	-	yosT	yosT	 	 	2158724	2159173	2158724	2159173	1	2158724	2159173
NC_000964.3	2159268	2159696	-	yosS	yosS	 	 	2159268	2159696	2159268	2159696	1	2159268	2159696
NC_000964.3	2159742	2159984	-	yosR	yosR	 	 	2159742	2159984	2159742	2159984	1	2159742	2159984
NC_000964.3	2159981	2161778	-	yosP	yosP	 	 	2159981	2161778	2159981	2161778	1	2159981	2161778
NC_000964.3	2160565	2161086	-	yosQ	yosQ	 	 	2160565	2161086	2160565	2161086	1	2160565	2161086
NC_000964.3	2161801	2162107	-	S768	S768	 	 	2161801	2162107	2161801	2162107	1	2161801	2162107
NC_000964.3	2162108	2165614	-	nrdEB	nrdEB	 	 	2162108	2165614	2162108	2165614	1	2162108	2165614
NC_000964.3	2165577	2165966	-	nrdIB	nrdIB	 	 	2165577	2165966	2165577	2165966	1	2165577	2165966
NC_000964.3	2165972	2166325	-	yosL	yosL	 	 	2165972	2166325	2165972	2166325	1	2165972	2166325
NC_000964.3	2166326	2166412	-	S769	S769	 	 	2166326	2166412	2166326	2166412	1	2166326	2166412
NC_000964.3	2166413	2166613	-	yosK	yosK	 	 	2166413	2166613	2166413	2166613	1	2166413	2166613
NC_000964.3	2166658	2166852	-	yosJ	yosJ	 	 	2166658	2166852	2166658	2166852	1	2166658	2166852
